timestamp,node_id,sequence,temperature_c,relative_humidity_pct,gas_raw,nh3_raw_ppm,nh3_reference_ppm,co2_ppm,nh3_calibrated_ppm,sensor_status,environmental_sensor_status,gas_channel_status,timestamp_status,network_status,storage_status,quality_flags,buffered,scenario,sensor_mode,simulated,quality_code,split
2026-01-01T00:11:00+00:00,virtual-barn-01,11,22.13960375324811,68.90617330530418,905.4968410971037,9.054968410971037,6.828539715981697,795.7315151401066,7.081629952315074,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:12:00+00:00,virtual-barn-01,12,22.071425982071535,69.33674097353129,965.5367403046666,9.655367403046666,6.940015846744909,806.5019131529081,7.681889099521328,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:13:00+00:00,virtual-barn-01,13,22.32060970934861,68.88422089882734,878.3567304496003,8.783567304496003,6.957422625769086,802.6153756043511,6.810292060556895,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:14:00+00:00,virtual-barn-01,14,22.064818211301073,69.23303708154027,922.7871960939624,9.227871960939623,7.068420259889081,809.6771033617252,7.254493229607192,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:15:00+00:00,virtual-barn-01,15,22.36142028326649,68.89088881605558,918.5616407464414,9.185616407464414,6.818030568768235,794.9634131436296,7.212247518291003,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:16:00+00:00,virtual-barn-01,16,22.080620953123343,68.39201384724706,860.6006506458373,8.606006506458373,6.984949516355775,817.3694737567012,6.632772619961457,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:17:00+00:00,virtual-barn-01,17,22.242994365122385,69.20982667589365,913.0509600030889,9.130509600030889,6.926182794909301,804.6985844123354,7.157153546329205,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:18:00+00:00,virtual-barn-01,18,22.439882603529988,67.92776718226133,937.5699541636443,9.375699541636443,6.978781776094774,796.2774467376769,7.402286378319639,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:19:00+00:00,virtual-barn-01,19,22.3420522562059,68.47696735821063,926.6735015158423,9.266735015158423,7.25222529087769,806.3659757314363,7.293347231847536,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:20:00+00:00,virtual-barn-01,20,22.195098347097353,68.7815666122702,1014.9526130039641,10.149526130039641,7.170194762951707,811.5705427479619,8.17593272711617,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:21:00+00:00,virtual-barn-01,21,22.585501908336543,68.04769206067766,866.8586390993731,8.668586390993731,7.033211174774405,798.1366726858897,6.695337928396766,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:22:00+00:00,virtual-barn-01,22,22.478655652103054,68.48103769250558,863.5022682695652,8.635022682695652,7.1276541098419415,816.2895877951775,6.661782037754055,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:23:00+00:00,virtual-barn-01,23,22.700261880202074,69.99908733793474,876.5494054042609,8.765494054042609,6.844267961126523,812.1604978599584,6.792223019723073,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:24:00+00:00,virtual-barn-01,24,22.296172688774067,68.28441710117102,919.6649100552952,9.196649100552952,7.238148988530713,811.7092348663281,7.22327764164584,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:25:00+00:00,virtual-barn-01,25,22.411672273852055,67.92414199670874,897.2823690987673,8.972823690987672,7.113931889099251,825.0301267938355,6.999504365471152,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:26:00+00:00,virtual-barn-01,26,22.47235403329256,68.88314624036813,858.7134195341861,8.58713419534186,7.0147626147173545,805.5185128605046,6.613904704581644,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:27:00+00:00,virtual-barn-01,27,22.789420049696627,67.93082618244424,875.6856740144382,8.756856740144382,7.252592422938729,814.8333474746306,6.783587717627082,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:28:00+00:00,virtual-barn-01,28,22.463981688971874,68.27081767847352,963.3405851903925,9.633405851903925,7.096468690087278,802.3820882303768,7.659932663660742,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:29:00+00:00,virtual-barn-01,29,22.313105240395377,68.32710966020343,944.7295900954961,9.44729590095496,7.14712897227449,814.9065060304033,7.473866061421759,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:30:00+00:00,virtual-barn-01,30,22.71800503013623,68.30006201136601,1010.7703249512787,10.107703249512786,7.223150830585197,825.3386671579732,8.134119587970199,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:31:00+00:00,virtual-barn-01,31,22.56688888667818,67.52763056410508,1041.6030864606496,10.416030864606496,7.388909858767809,812.0489393211114,8.442375387428594,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:32:00+00:00,virtual-barn-01,32,22.499214305669863,68.82002176686257,1033.184823398066,10.331848233980661,7.085107876229778,819.0639244535189,8.35821236461213,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:33:00+00:00,virtual-barn-01,33,22.51477971953578,68.03611441234594,960.6526057665684,9.606526057665684,7.3718131235334425,815.0739414543318,7.6330591302613175,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:34:00+00:00,virtual-barn-01,34,22.687828463509973,66.96290716815652,880.6052322631114,8.806052322631114,7.067132752883917,807.7557221775311,6.832771841483973,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:35:00+00:00,virtual-barn-01,35,22.558375028654545,68.39520547573233,945.1724115606718,9.451724115606718,7.165799648565021,812.590953864096,7.47829324465423,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:36:00+00:00,virtual-barn-01,36,22.776151533956615,68.15551698785248,934.8372463866442,9.348372463866442,7.150930969590412,813.8525759689792,7.374965665569684,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:37:00+00:00,virtual-barn-01,37,22.679344781105986,67.9238960593498,949.6772488791553,9.496772488791553,7.272409827897437,836.214048860654,7.5233311251767745,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:38:00+00:00,virtual-barn-01,38,22.94171711513496,67.35808382970083,848.9849444230626,8.489849444230627,7.18474997497559,819.0296006147904,6.516642613024292,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:39:00+00:00,virtual-barn-01,39,22.85827605852933,67.36920669418697,804.9123558455094,8.049123558455094,7.24676113720524,808.4356350900259,6.076019381075199,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:40:00+00:00,virtual-barn-01,40,22.61517679656281,67.24430928542056,828.4295943825655,8.284295943825654,7.100915490816206,834.3987946629194,6.31113699011877,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:41:00+00:00,virtual-barn-01,41,22.518660794704264,67.08328687122626,1130.8310086603842,11.308310086603843,7.147086237253266,814.8483628930799,9.334446779844455,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:42:00+00:00,virtual-barn-01,42,22.780175434609664,68.44491836521838,936.9784815337983,9.369784815337983,7.3917012917925495,821.7016811449478,7.396373029678598,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:43:00+00:00,virtual-barn-01,43,22.689672733350424,67.46249881299526,932.3030136490758,9.323030136490758,7.277233868334714,820.5097627178834,7.349629240926198,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:44:00+00:00,virtual-barn-01,44,22.679936898683327,67.7139721524376,960.2665745870677,9.602665745870677,7.362223551517401,819.5061423182774,7.629199717609723,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:45:00+00:00,virtual-barn-01,45,22.780373947028224,67.06616928889459,942.2682001699419,9.42268200169942,7.582038021618118,832.0958714214148,7.449257895233014,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:46:00+00:00,virtual-barn-01,46,22.855348720552264,66.99411890972219,966.9359618149276,9.669359618149276,7.208245911747649,829.4659370664307,7.695878055558683,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:47:00+00:00,virtual-barn-01,47,22.85397938833278,67.56437319626473,1014.4618930084002,10.144618930084002,7.407175409134619,811.4807296387019,8.171026670145022,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:48:00+00:00,virtual-barn-01,48,22.760918042153545,67.40476982539646,934.5687019029535,9.345687019029535,7.3511680667766415,818.7753500561208,7.372280846226303,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:49:00+00:00,virtual-barn-01,49,22.871595065441156,67.95722366541071,943.2991393983173,9.432991393983173,7.3957416434363115,823.5857191331414,7.459564886254213,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:50:00+00:00,virtual-barn-01,50,22.809971268554218,66.29164094963794,1062.3599993074697,10.623599993074697,7.201501874433631,828.5545855033957,8.649896168917468,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:51:00+00:00,virtual-barn-01,51,22.83351095661757,67.08782251621886,934.0397267281968,9.340397267281968,7.552607072856209,826.7309854380518,7.366992326567152,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:52:00+00:00,virtual-barn-01,52,23.15965095818695,67.65563314898343,1076.3027453434472,10.763027453434473,7.460348558820868,829.119010848763,8.789291153848007,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:53:00+00:00,virtual-barn-01,53,22.87231592065945,67.04860327647091,1022.4577790427123,10.224577790427123,7.2773715739903215,829.1788418315826,8.250966906478896,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:54:00+00:00,virtual-barn-01,54,22.905183796797846,67.54931871033652,1080.6421472029663,10.806421472029662,7.517590361715564,810.7682143403647,8.832675065113001,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:55:00+00:00,virtual-barn-01,55,22.94070059336996,66.32601897644172,1055.240130716853,10.55240130716853,7.517561396849907,818.1771458039873,8.57871406660165,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:56:00+00:00,virtual-barn-01,56,22.81562997743261,66.87670462615982,916.4109670075401,9.164109670075401,7.489688756783826,833.4346858488203,7.190745790248975,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:57:00+00:00,virtual-barn-01,57,23.075927392949637,65.66292441471624,961.5088326754287,9.615088326754288,7.513134863556307,837.545006756109,7.6416194050271145,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:58:00+00:00,virtual-barn-01,58,22.692034274697054,66.46123861316337,856.0863759233692,8.560863759233692,7.651832240642901,827.9848533070493,6.5876403873806595,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T00:59:00+00:00,virtual-barn-01,59,23.14539539069862,66.41950620498622,1033.3220266589808,10.333220266589807,7.513943746731829,827.3354019621423,8.359584077647588,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:00:00+00:00,virtual-barn-01,60,23.07582766630234,66.22146065304148,953.3756417609533,9.533756417609533,7.543315168208158,833.8804984855344,7.5603064397019875,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:01:00+00:00,virtual-barn-01,61,22.89334444553514,66.53875254664062,916.1956465341073,9.161956465341072,7.409976699608783,827.9215709804471,7.188593087038864,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:02:00+00:00,virtual-barn-01,62,23.195611282885828,66.55506338034368,1024.1700262805625,10.241700262805626,7.621032969674453,831.1567696184184,8.268085390692955,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:03:00+00:00,virtual-barn-01,63,23.43490976451221,66.39483330149591,1075.1696814937652,10.751696814937652,7.47648733784832,828.0070885412517,8.7779631544823,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:04:00+00:00,virtual-barn-01,64,23.298982025997077,65.64431966015819,862.6040803476265,8.626040803476265,7.447540255263142,831.0808284298358,6.6528022505930196,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:05:00+00:00,virtual-barn-01,65,23.197944232545883,66.53159428583704,821.6491077864516,8.216491077864516,7.560812797494636,824.2086931339925,6.2433479172598005,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:06:00+00:00,virtual-barn-01,66,23.20496924457318,66.69241524535212,930.850033842314,9.30850033842314,7.582361296504929,834.4825991533991,7.335102827137602,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:07:00+00:00,virtual-barn-01,67,23.187166778653616,66.55442648205685,962.4641368466617,9.624641368466618,7.600895396908394,835.3838546167483,7.651170221645986,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:08:00+00:00,virtual-barn-01,68,23.11042564305726,66.4979089059312,966.653530506564,9.66653530506564,7.688362256726001,813.2926875038404,7.69305440031375,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:09:00+00:00,virtual-barn-01,69,22.99169545069107,65.44414017126303,924.5014472944371,9.245014472944371,7.690317293697569,827.3750849664965,7.271631748779866,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:10:00+00:00,virtual-barn-01,70,23.23249171030837,66.67772664513377,974.2084592938508,9.742084592938507,7.7744081156264935,830.8075932179001,7.768586091254521,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:11:00+00:00,virtual-barn-01,71,23.093847462537923,65.78378117454153,915.9738344446235,9.159738344446236,7.580635499464871,836.9151100578299,7.186375482788511,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:12:00+00:00,virtual-barn-01,72,23.49418345217469,65.33773346648819,908.3842376488109,9.083842376488109,7.692207736203518,829.8530062319929,7.110497192511168,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:13:00+00:00,virtual-barn-01,73,22.978019352057867,66.44079600616655,943.9074095389834,9.439074095389834,7.518547050064624,826.0821144348746,7.46564617087871,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:14:00+00:00,virtual-barn-01,74,23.333402191724606,65.82983003215892,1003.1465874754701,10.031465874754701,7.817096441562601,828.9881764335942,8.057899970413335,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:15:00+00:00,virtual-barn-01,75,23.064229188685786,66.40585050292056,1053.990963517925,10.53990963517925,7.716348228476834,831.0948462886894,8.566225304171281,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:16:00+00:00,virtual-barn-01,76,23.354589001935572,66.7955160605263,991.986460066969,9.91986460066969,7.701317784972732,841.1667367054467,7.946324690485213,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:17:00+00:00,virtual-barn-01,77,23.191913426136047,65.93429984079665,1002.8603618899382,10.028603618899382,7.59386838069754,820.2525245798071,8.055038381234343,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:18:00+00:00,virtual-barn-01,78,23.02427992153639,65.15681285488478,958.7969625155984,9.587969625155983,7.938143662678947,842.2286328826355,7.614507019913901,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:19:00+00:00,virtual-barn-01,79,23.207353204562065,65.83708577231499,965.9454281382004,9.659454281382004,7.739743625927779,838.7450407361358,7.6859750259413975,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:20:00+00:00,virtual-barn-01,80,23.31719180072007,66.14287132019402,988.699497457814,9.88699497457814,8.041079135447575,835.986652273569,7.913462720383476,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:21:00+00:00,virtual-barn-01,81,23.599450404300896,65.60440801912807,985.3658320980569,9.85365832098057,7.720788010156989,828.375846533946,7.880133831555716,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:22:00+00:00,virtual-barn-01,82,23.465374728881503,65.08057107581192,1025.9735083896173,10.259735083896173,7.833010446738363,843.7030341615141,8.28611601111489,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:23:00+00:00,virtual-barn-01,83,23.472143863076447,65.31089740401282,968.6213055269789,9.68621305526979,7.877333613755414,820.7778551260507,7.7127275671784155,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:24:00+00:00,virtual-barn-01,84,23.383130692963405,64.40628922969448,1072.7574701424842,10.727574701424842,7.884442113215834,830.0809530882517,8.753846659489604,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:25:00+00:00,virtual-barn-01,85,23.22437663472867,63.867096617103364,1138.2392887067256,11.382392887067256,7.84118197506026,831.7672255399742,9.408512324949864,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:26:00+00:00,virtual-barn-01,86,23.535766938322237,64.51654101696415,994.9554155910689,9.94955415591069,7.790663495405461,842.9765716459503,7.976007330438163,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:27:00+00:00,virtual-barn-01,87,23.533926533974753,65.57883670511622,1053.878407759242,10.53878407759242,8.008491255667987,829.2945475937723,8.565100008749205,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:28:00+00:00,virtual-barn-01,88,23.365272025306464,65.86021470858871,1088.0057798495106,10.880057798495107,7.771961094752601,849.1010239517568,8.906294240213118,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:29:00+00:00,virtual-barn-01,89,23.53431734193055,65.26908213491235,972.7220899533861,9.727220899533862,7.72420036905654,834.2763480710164,7.753725859899763,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:30:00+00:00,virtual-barn-01,90,23.598583822056828,64.30473070519946,957.7033891260706,9.577033891260706,7.986965034229183,819.1142607973052,7.603573833168602,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:31:00+00:00,virtual-barn-01,91,23.428858980281657,64.1920170157387,1007.8885103390531,10.078885103390531,7.839835439635883,836.6440756120979,8.105308154167473,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:32:00+00:00,virtual-barn-01,92,23.539046783250086,65.08458539060177,1044.852660210997,10.44852660210997,7.9530000672184595,842.1534163501763,8.474863556028344,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:33:00+00:00,virtual-barn-01,93,23.66245544194976,65.07874077535774,995.5434521623067,9.955434521623067,7.848789847520229,833.4461649955678,7.981886326496383,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:34:00+00:00,virtual-barn-01,94,23.44015687511431,64.25593770838935,962.5041526071172,9.625041526071172,7.791165776056827,839.3094638393081,7.651570286045873,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:35:00+00:00,virtual-barn-01,95,23.661131028709605,64.85138877810145,1060.897986667405,10.608979866674048,7.998754300913297,838.9974825264976,8.635279447835106,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:36:00+00:00,virtual-barn-01,96,23.529009150603493,65.04767917205473,909.3733375508435,9.093733375508435,7.914091952059429,842.7699508041751,7.120385887721056,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:37:00+00:00,virtual-barn-01,97,23.507921192480744,64.81603868376885,1090.1171352296717,10.901171352296718,8.084249628343164,839.051746586924,8.927402876248022,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
2026-01-01T01:38:00+00:00,virtual-barn-01,98,23.713291121300816,63.46381308969104,979.8098424640809,9.79809842464081,7.81810672820728,847.1844961266692,7.824586876221101,OK,OK,OK,SIMULATED_UTC,ONLINE,OK,VALID,False,NORMAL,NORMAL,True,0,Training
